Nearest_Atom,material_id_a,adsorbate_type_a,material_id_b,adsorbate_type_b,similarity,delta_G_OCHO,delta_G_COOH
La,CONTCAR-12_La_13-1_Bi_62,OCHO,CONTCAR-25_Bi_67,COOH,0.752008029093945,-1.456709999999997,0.9011699999999467
La,CONTCAR-12_La_13-1_Bi_62,OCHO,CONTCAR-8_Sn_50,COOH,0.2160626729177758,-1.456709999999997,0.1571299999999627
La,CONTCAR-12_La_13-2_Bi_67,OCHO,CONTCAR-15_Bi_57,COOH,0.45444243729703754,-1.035990000000036,0.5663299999999611
La,CONTCAR-12_La_13-2_Bi_67,OCHO,CONTCAR-17_Bi_59,COOH,-0.05208839258691022,-1.035990000000036,0.2918099999999657
La,CONTCAR-12_La_13-2_Bi_67,OCHO,CONTCAR-1_La_0,COOH,0.5954015752087856,-1.035990000000036,0.1866199999999725
La,CONTCAR-12_La_13-2_Bi_67,OCHO,CONTCAR-25_Bi_67,COOH,0.8790395205324929,-1.035990000000036,0.9011699999999467
La,CONTCAR-12_La_13-2_Bi_67,OCHO,CONTCAR-8_Sn_50,COOH,0.2648686397350793,-1.035990000000036,0.1571299999999627
La,CONTCAR-12_La_13-3_Bi_55,OCHO,CONTCAR-15_Bi_57,COOH,0.5278448727065328,-0.6831200000000405,0.5663299999999611
La,CONTCAR-12_La_13-3_Bi_55,OCHO,CONTCAR-17_Bi_59,COOH,-0.024353768745707684,-0.6831200000000405,0.2918099999999657
La,CONTCAR-12_La_13-3_Bi_55,OCHO,CONTCAR-1_La_0,COOH,0.5486096190783596,-0.6831200000000405,0.1866199999999725
La,CONTCAR-12_La_13-3_Bi_55,OCHO,CONTCAR-25_Bi_67,COOH,0.7524158593865581,-0.6831200000000405,0.9011699999999467
La,CONTCAR-12_La_13-3_Bi_55,OCHO,CONTCAR-8_Sn_50,COOH,0.05584957642230368,-0.6831200000000405,0.1571299999999627
La,CONTCAR-12_La_13-4_Sn_47,OCHO,CONTCAR-15_Bi_57,COOH,0.23437250047496402,-0.7025400000000087,0.5663299999999611
La,CONTCAR-12_La_13-4_Sn_47,OCHO,CONTCAR-17_Bi_59,COOH,-0.02114443602754727,-0.7025400000000087,0.2918099999999657
La,CONTCAR-12_La_13-4_Sn_47,OCHO,CONTCAR-1_La_0,COOH,0.4730463970561343,-0.7025400000000087,0.1866199999999725
La,CONTCAR-12_La_13-4_Sn_47,OCHO,CONTCAR-25_Bi_67,COOH,0.9604957549800001,-0.7025400000000087,0.9011699999999467
La,CONTCAR-12_La_13-4_Sn_47,OCHO,CONTCAR-8_Sn_50,COOH,0.2792182351031787,-0.7025400000000087,0.1571299999999627
La,CONTCAR-12_La_13-5_Bi_64,OCHO,CONTCAR-15_Bi_57,COOH,0.6152155168230751,-0.7660300000000103,0.5663299999999611
La,CONTCAR-12_La_13-5_Bi_64,OCHO,CONTCAR-17_Bi_59,COOH,0.007385358508921847,-0.7660300000000103,0.2918099999999657
La,CONTCAR-12_La_13-5_Bi_64,OCHO,CONTCAR-1_La_0,COOH,0.584364265925998,-0.7660300000000103,0.1866199999999725
La,CONTCAR-12_La_13-5_Bi_64,OCHO,CONTCAR-25_Bi_67,COOH,0.7261552929535807,-0.7660300000000103,0.9011699999999467
La,CONTCAR-12_La_13-5_Bi_64,OCHO,CONTCAR-8_Sn_50,COOH,0.07600517086434277,-0.7660300000000103,0.1571299999999627
La,CONTCAR-13_Co_22-1_Bi_61,OCHO,CONTCAR-15_Bi_57,COOH,0.7667964977139617,-1.262170000000036,0.5663299999999611
La,CONTCAR-13_Co_22-1_Bi_61,OCHO,CONTCAR-17_Bi_59,COOH,0.21274436922370168,-1.262170000000036,0.2918099999999657
La,CONTCAR-13_Co_22-1_Bi_61,OCHO,CONTCAR-1_La_0,COOH,0.7137338879513389,-1.262170000000036,0.1866199999999725
La,CONTCAR-13_Co_22-1_Bi_61,OCHO,CONTCAR-25_Bi_67,COOH,0.39579024644915245,-1.262170000000036,0.9011699999999467
La,CONTCAR-13_Co_22-1_Bi_61,OCHO,CONTCAR-8_Sn_50,COOH,0.6160810416629229,-1.262170000000036,0.1571299999999627
La,CONTCAR-13_Co_22-5_Bi_54,OCHO,CONTCAR-15_Bi_57,COOH,0.731350727089951,-1.272850000000015,0.5663299999999611
La,CONTCAR-13_Co_22-5_Bi_54,OCHO,CONTCAR-17_Bi_59,COOH,-0.06117674912440828,-1.272850000000015,0.2918099999999657
La,CONTCAR-13_Co_22-5_Bi_54,OCHO,CONTCAR-1_La_0,COOH,0.7104397836676949,-1.272850000000015,0.1866199999999725
La,CONTCAR-13_Co_22-5_Bi_54,OCHO,CONTCAR-25_Bi_67,COOH,0.5199022277223447,-1.272850000000015,0.9011699999999467
La,CONTCAR-13_Co_22-5_Bi_54,OCHO,CONTCAR-8_Sn_50,COOH,0.43271272402939553,-1.272850000000015,0.1571299999999627
La,CONTCAR-14_Co_24-3_Bi_60,OCHO,CONTCAR-15_Bi_57,COOH,0.6010217178307373,-1.185209999999993,0.5663299999999611
La,CONTCAR-14_Co_24-3_Bi_60,OCHO,CONTCAR-17_Bi_59,COOH,0.3947361881233975,-1.185209999999993,0.2918099999999657
La,CONTCAR-14_Co_24-3_Bi_60,OCHO,CONTCAR-1_La_0,COOH,0.7197995294006736,-1.185209999999993,0.1866199999999725
La,CONTCAR-14_Co_24-3_Bi_60,OCHO,CONTCAR-25_Bi_67,COOH,0.3467438845589882,-1.185209999999993,0.9011699999999467
La,CONTCAR-14_Co_24-3_Bi_60,OCHO,CONTCAR-8_Sn_50,COOH,0.7236905685835098,-1.185209999999993,0.1571299999999627
La,CONTCAR-14_Co_24-4_Bi_54,OCHO,CONTCAR-15_Bi_57,COOH,0.6010217178307373,-1.180350000000042,0.5663299999999611
