structure_id,n_surface,n_bulk,r_thr,r_max,center_x,center_y,center_z,alpha_Bi__bulk,alpha_Bi__surface,alpha_La__bulk,alpha_La__surface,alpha_Sn__bulk,alpha_Sn__surface
1253.optdone,56,12,4.239551519938816,8.479103039877632,22.910473983760973,22.829059123671495,22.860633146156143,0.48484848484848486,-0.10389610389610393,-0.7246376811594204,0.15527950310559013,0.26086956521739135,-0.05590062111801242
1254.optdone,58,10,4.080059471667139,8.160118943334277,22.840298687322946,22.951832707090713,22.533354803132372,-0.23636363636363633,0.040752351097178674,0.11304347826086969,-0.019490254872563728,0.11304347826086969,-0.019490254872563728
1255.optdone,56,12,4.378926147874353,8.757852295748705,22.529963081239767,22.869391741146,23.101255960492697,0.48484848484848486,-0.10389610389610393,-0.4782608695652173,0.10248447204968958,0.01449275362318847,-0.0031055900621117516
1256.optdone,59,9,3.9095494373749267,7.819098874749853,22.86441643195819,22.62610165230848,22.896146065309015,-0.030303030303030276,0.0046224961479199855,-0.31400966183574863,0.04789977892409736,0.3429951690821257,-0.052321296978629306
1257.optdone,57,11,4.0693362102396335,8.138672420479267,22.473197197371327,22.911334438531977,22.576964612987936,-0.12396694214876036,0.02392344497607668,-0.07509881422924902,0.01449275362318847,0.19367588932806334,-0.037376048817696406
1258.optdone,59,9,4.110211055718156,8.220422111436312,22.910132645963753,22.96633429023312,22.7687945745063,-0.030303030303030276,0.0046224961479199855,-0.31400966183574863,0.04789977892409736,0.3429951690821257,-0.052321296978629306
1259.optdone,60,8,3.7850047335382073,7.570009467076415,22.699676995206204,22.540817343852403,22.78467164882458,0.2272727272727273,-0.030303030303030276,-0.8478260869565217,0.11304347826086969,0.6304347826086957,-0.08405797101449264
1261.optdone,58,10,3.9431438420100493,7.886287684020099,22.837181472500482,22.912414756355933,22.63371926894363,-0.5454545454545454,0.09404388714733558,0.7043478260869565,-0.12143928035981988,-0.18260869565217397,0.03148425787106457
1262.optdone,57,11,4.207101936055763,8.414203872111527,23.024807474046426,22.62248596790938,22.619984018414364,-0.12396694214876036,0.02392344497607668,0.4624505928853755,-0.08924485125858106,-0.34387351778656106,0.06636155606407335
1263.optdone,56,12,4.429015571633937,8.858031143267874,23.00169908169675,23.475223587205633,23.333218282117144,0.2272727272727273,-0.04870129870129869,0.01449275362318847,-0.0031055900621117516,-0.2318840579710144,0.0496894409937888
1266.optdone,61,7,3.796856729067381,7.593713458134762,22.84101876559023,22.9363990427461,23.189926901091987,0.5584415584415585,-0.06408345752608047,-0.26708074534161486,0.03064861012116904,-0.26708074534161486,0.03064861012116904
1267.optdone,59,9,3.9298705603435082,7.8597411206870165,22.61492594363049,22.355679191410847,22.87675666279305,-0.030303030303030276,0.0046224961479199855,0.01449275362318847,-0.002210759027265974,0.01449275362318847,-0.002210759027265974
1268.optdone,59,9,3.8323605458852303,7.664721091770461,22.770059080934967,22.950511815647534,23.14381827551919,-0.7171717171717171,0.10939907550077044,-0.31400966183574863,0.04789977892409736,1.0,-0.15254237288135597
127.optdone,54,14,4.295171437921908,8.590342875843817,23.154223530383668,22.61012900137847,22.407637862726325,0.11688311688311692,-0.030303030303030276,0.15527950310559013,-0.040257648953301084,-0.26708074534161486,0.06924315619967791
1270.optdone,57,11,4.390838941836205,8.78167788367241,23.273353555812854,22.97521268013743,23.024444949100968,-0.12396694214876036,0.02392344497607668,-0.34387351778656106,0.06636155606407335,0.4624505928853755,-0.08924485125858106
1271.optdone,58,10,3.9146515241720277,7.829303048344055,22.917454902328462,22.730985921738142,22.803486518550898,0.07272727272727286,-0.0125391849529779,-0.4782608695652173,0.08245877061469264,0.408695652173913,-0.0704647676161918
1272.optdone,59,9,4.233528700859851,8.467057401719702,22.73883084042479,23.019201376035568,23.45810561734274,-0.3737373737373737,0.057010785824345156,0.01449275362318847,-0.002210759027265974,0.3429951690821257,-0.052321296978629306
1273.optdone,57,11,4.188170153515429,8.376340307030858,23.23468807211479,22.662576261202233,22.439145777019892,0.1570247933884299,-0.030303030303030276,-0.34387351778656106,0.06636155606407335,0.19367588932806334,-0.037376048817696406
1276.optdone,58,10,4.057875570108909,8.115751140217817,23.077816496325045,22.66979752267787,22.755864393840387,0.07272727272727286,-0.0125391849529779,0.408695652173913,-0.0704647676161918,-0.4782608695652173,0.08245877061469264
1277.optdone,62,6,3.811912797811648,7.623825595623296,22.643600097776975,22.746643872491806,22.765087535078436,0.48484848484848486,-0.04692082111436946,0.01449275362318847,-0.0014025245441793288,-0.4782608695652173,0.04628330995792429
1278.optdone,59,9,4.0641999721706,8.1283999443412,22.851210065077414,23.024823771754424,22.816195681907203,0.31313131313131315,-0.047765793528505185,-0.31400966183574863,0.04789977892409736,0.01449275362318847,-0.002210759027265974
1279.optdone,59,9,4.0516584924677845,8.103316984935569,22.97958839997608,22.90216490892475,22.526920018425646,0.6565656565656566,-0.10015408320493058,-0.31400966183574863,0.04789977892409736,-0.31400966183574863,0.04789977892409736
128.optdone,54,14,4.400433783970753,8.800867567941506,23.167033725520206,22.591926624553683,23.63018273660284,0.11688311688311692,-0.030303030303030276,-0.05590062111801242,0.01449275362318847,-0.05590062111801242,0.01449275362318847
1280.optdone,56,12,4.056821953643203,8.113643907286406,22.480342195290596,23.040161976641894,22.67627180139107,0.2272727272727273,-0.04870129870129869,0.01449275362318847,-0.0031055900621117516,-0.2318840579710144,0.0496894409937888
1281.optdone,58,10,4.22508001822171,8.45016003644342,22.685787858637276,23.125889452653,22.615947629781616,0.07272727272727286,-0.0125391849529779,-0.4782608695652173,0.08245877061469264,0.408695652173913,-0.0704647676161918
1282.optdone,59,9,4.0967766325630794,8.193553265126159,22.297556580392285,23.22406077764555,22.71835668697734,0.31313131313131315,-0.047765793528505185,-0.31400966183574863,0.04789977892409736,0.01449275362318847,-0.002210759027265974
1283.optdone,62,6,3.8958865536665446,7.791773107333089,22.69299294206951,22.765053712038792,22.938482990583374,1.0,-0.09677419354838701,-0.4782608695652173,0.04628330995792429,-0.4782608695652173,0.04628330995792429
1284.optdone,56,12,4.023849328286114,8.047698656572228,22.715242173580034,22.79880619899903,22.788459562424567,-0.030303030303030276,0.00649350649350644,-0.4782608695652173,0.10248447204968958,0.5072463768115942,-0.10869565217391308
1285.optdone,57,11,4.279927067017676,8.559854134035351,22.501534457298234,22.778352340560083,23.236990201860362,-0.6859504132231402,0.13237639553429037,0.19367588932806334,-0.037376048817696406,0.4624505928853755,-0.08924485125858106
1286.optdone,59,9,3.8380680119701234,7.676136023940247,22.87451608319197,22.91894789418217,23.09221987968493,-0.3737373737373737,0.057010785824345156,-0.31400966183574863,0.04789977892409736,0.6714975845410629,-0.10243183492999264
1287.optdone,57,11,4.066949039466695,8.13389807893339,22.934311979763145,22.876841898954407,22.311027819333898,-0.6859504132231402,0.13237639553429037,0.4624505928853755,-0.08924485125858106,0.19367588932806334,-0.037376048817696406
1288.optdone,56,12,4.1008064919281635,8.201612983856327,23.049736371626402,22.84123551100346,23.17160966738751,0.2272727272727273,-0.04870129870129869,0.01449275362318847,-0.0031055900621117516,-0.2318840579710144,0.0496894409937888
1290.optdone,58,10,3.9590469446961567,7.918093889392313,22.5765306388114,23.00258221262051,22.724085065100795,0.07272727272727286,-0.0125391849529779,0.11304347826086969,-0.019490254872563728,-0.18260869565217397,0.03148425787106457
1291.optdone,56,12,4.290727445898185,8.58145489179637,22.756047785612264,22.650767045052007,22.914839501575532,0.2272727272727273,-0.04870129870129869,-0.4782608695652173,0.10248447204968958,0.26086956521739135,-0.05590062111801242
1292.optdone,59,9,3.9567229082348905,7.913445816469781,22.53437559841425,22.559700238967686,22.716569192591066,-0.7171717171717171,0.10939907550077044,0.01449275362318847,-0.002210759027265974,0.6714975845410629,-0.10243183492999264
1293.optdone,55,13,4.380591079267997,8.761182158535995,22.857921271384363,23.13584144504651,22.36895136498944,0.04895104895104896,-0.01157024793388417,0.3177257525083612,-0.07509881422924902,-0.36454849498327757,0.0861660079051384
1294.optdone,56,12,4.137936594779251,8.275873189558501,23.38011957326121,23.113262200373786,22.663394579573925,-0.28787878787878785,0.06168831168831179,0.01449275362318847,-0.0031055900621117516,0.26086956521739135,-0.05590062111801242
1295.optdone,40,28,34.294206735305245,68.58841347061049,41.32160726875474,2.106218206300723,0.7914794660506613,-0.32467532467532445,0.2272727272727273,0.26086956521739135,-0.18260869565217397,0.0496894409937888,-0.03478260869565197
1296.optdone,60,8,3.9271450951739215,7.854290190347843,22.532910876417674,22.83040937296977,22.562226409540926,-0.5454545454545454,0.07272727272727286,-0.4782608695652173,0.06376811594202914,1.0,-0.1333333333333333
1297.optdone,56,12,4.3724604837237,8.7449209674474,22.63572763247655,22.986009558536367,22.55659822054874,0.2272727272727273,-0.04870129870129869,0.26086956521739135,-0.05590062111801242,-0.4782608695652173,0.10248447204968958
1298.optdone,58,10,3.935515388924392,7.871030777848784,22.611312519601913,22.698739512024115,23.011634557485866,0.07272727272727286,-0.0125391849529779,0.408695652173913,-0.0704647676161918,-0.4782608695652173,0.08245877061469264
1299.optdone,68,0,13.593145636258036,27.186291272516073,22.839875730483598,43.69381357946739,22.820248651362476,0.0,0.0,0.0,0.0,0.0,0.0
13.optdone,55,13,4.402489145103311,8.804978290206622,23.18893711132445,23.103059821794847,22.9056569774326,-0.18881118881118875,0.044628099173553815,-0.1371237458193979,0.032411067193675924,0.3177257525083612,-0.07509881422924902
130.optdone,56,12,4.101119744972081,8.202239489944162,23.130600541965602,22.949608424238512,23.23341440065305,0.2272727272727273,-0.04870129870129869,-0.2318840579710144,0.0496894409937888,0.01449275362318847,-0.0031055900621117516
1300.optdone,59,9,4.265627418286605,8.53125483657321,22.864174907551195,22.952856997570283,22.611839079462285,-0.3737373737373737,0.057010785824345156,0.01449275362318847,-0.002210759027265974,0.3429951690821257,-0.052321296978629306
1302.optdone,2,66,17.13640208948058,34.27280417896116,31.164940579263455,22.771292807729488,31.10357651998999,0.016528925619834767,-0.5454545454545454,-0.030303030303030276,1.0,0.01449275362318847,-0.4782608695652173
1303.optdone,58,10,4.295170068273565,8.59034013654713,22.65826476686589,23.445265262392393,22.828505309886754,-0.23636363636363633,0.040752351097178674,0.408695652173913,-0.0704647676161918,-0.18260869565217397,0.03148425787106457
1305.optdone,54,14,4.387810768390228,8.775621536780456,22.62993840513691,22.906592275676026,23.48832845452288,-0.10389610389610393,0.026936026936026924,0.36645962732919257,-0.09500805152979064,-0.26708074534161486,0.06924315619967791
1306.optdone,58,10,4.186510325263824,8.373020650527648,22.390644055911004,22.5607849424393,23.147528994375055,0.6909090909090909,-0.11912225705329149,-0.18260869565217397,0.03148425787106457,-0.4782608695652173,0.08245877061469264
1307.optdone,60,8,4.0221588521965295,8.044317704393059,22.673748722723705,22.668909681531485,22.535564582944847,0.2272727272727273,-0.030303030303030276,-0.10869565217391308,0.01449275362318847,-0.10869565217391308,0.01449275362318847
1309.optdone,56,12,3.965332125588028,7.930664251176056,22.330815391567434,22.766867290786426,22.686499275531673,-0.030303030303030276,0.00649350649350644,0.26086956521739135,-0.05590062111801242,-0.2318840579710144,0.0496894409937888
131.optdone,60,8,4.051651432896886,8.103302865793772,23.100169159142972,23.254322645093534,23.204459687359442,-0.5454545454545454,0.07272727272727286,-0.4782608695652173,0.06376811594202914,1.0,-0.1333333333333333
1310.optdone,57,11,4.282504479523019,8.565008959046038,22.35964117211004,23.315747881502794,23.196572332695766,0.4380165289256198,-0.08452950558213712,-0.07509881422924902,0.01449275362318847,-0.34387351778656106,0.06636155606407335
1311.optdone,59,9,3.8943697516939566,7.788739503387913,23.04795003156688,23.422021290286775,23.070089353202462,-0.3737373737373737,0.057010785824345156,-0.31400966183574863,0.04789977892409736,0.6714975845410629,-0.10243183492999264
1312.optdone,60,8,3.8995530579377764,7.799106115875553,22.631809211780894,22.720239968764083,22.88118146748827,0.2272727272727273,-0.030303030303030276,-1.2173913043478262,0.16231884057971024,1.0,-0.1333333333333333
1313.optdone,57,11,4.05890668236278,8.11781336472556,23.075761707204087,22.82645890588468,22.35497894419733,-0.4049586776859504,0.07814992025518352,-0.07509881422924902,0.01449275362318847,0.4624505928853755,-0.08924485125858106
1314.optdone,56,12,4.126396326317028,8.252792652634056,22.736882749477736,23.329034995600896,22.67435570130756,0.48484848484848486,-0.10389610389610393,-0.4782608695652173,0.10248447204968958,0.01449275362318847,-0.0031055900621117516
1315.optdone,60,8,3.9531986651262687,7.906397330252537,22.804389662987194,22.511426282510854,23.065991059493676,-0.15909090909090895,0.02121212121212135,-0.10869565217391308,0.01449275362318847,0.26086956521739135,-0.03478260869565197
1316.optdone,59,9,4.280475364721391,8.560950729442782,23.311944140510352,22.71713465267133,22.84418416619136,-0.030303030303030276,0.0046224961479199855,-0.31400966183574863,0.04789977892409736,0.3429951690821257,-0.052321296978629306
1317.optdone,57,11,4.253104145056168,8.506208290112337,22.627189060056224,22.62081469061002,22.237125502661183,-0.12396694214876036,0.02392344497607668,-0.34387351778656106,0.06636155606407335,0.4624505928853755,-0.08924485125858106
1319.optdone,59,9,4.034129496704444,8.068258993408888,22.606218365014183,22.92453552201683,22.46671955754109,0.31313131313131315,-0.047765793528505185,-0.31400966183574863,0.04789977892409736,0.01449275362318847,-0.002210759027265974
1320.optdone,58,10,4.1856969738099075,8.371393947619815,22.995766973947084,22.670270222183834,22.966963540422636,-0.5454545454545454,0.09404388714733558,-0.18260869565217397,0.03148425787106457,0.7043478260869565,-0.12143928035981988
1321.optdone,57,11,4.021494775234697,8.042989550469393,23.038673195184682,22.98246382812551,22.498529672140013,-0.12396694214876036,0.02392344497607668,0.19367588932806334,-0.037376048817696406,-0.07509881422924902,0.01449275362318847
1322.optdone,59,9,4.018872071900389,8.037744143800778,23.134714168481892,22.67889769033183,22.970072249616234,-0.030303030303030276,0.0046224961479199855,-0.642512077294686,0.09801031687546058,0.6714975845410629,-0.10243183492999264
1324.optdone,56,12,4.188598590871823,8.377197181743647,22.470714622337027,22.727642655078643,22.457554993061116,0.2272727272727273,-0.04870129870129869,-0.2318840579710144,0.0496894409937888,0.01449275362318847,-0.0031055900621117516
1325.optdone,58,10,4.126152931570363,8.252305863140727,22.983936520882303,23.17132181242267,23.281236589025077,0.6909090909090909,-0.11912225705329149,-0.4782608695652173,0.08245877061469264,-0.18260869565217397,0.03148425787106457
1326.optdone,57,11,4.257622942288056,8.515245884576112,22.720370303820292,22.47598307516327,22.713308489153025,0.1570247933884299,-0.030303030303030276,-0.07509881422924902,0.01449275362318847,-0.07509881422924902,0.01449275362318847
1327.optdone,58,10,4.282781555830532,8.565563111661064,22.27085598839081,22.660509607599423,22.275586082769106,0.38181818181818183,-0.0658307210031348,0.408695652173913,-0.0704647676161918,-0.7739130434782606,0.13343328335832094
1328.optdone,57,11,4.234775052153748,8.469550104307496,22.811884156874186,23.184665804648212,22.779969014006944,-0.4049586776859504,0.07814992025518352,-0.34387351778656106,0.06636155606407335,0.7312252964426877,-0.14111365369946594
1329.optdone,61,7,3.9919958069801265,7.983991613960253,22.84506504341322,23.150437786258017,22.56349213450651,-0.32467532467532445,0.037257824143070106,-0.6894409937888197,0.07911617961511053,1.0,-0.11475409836065564
133.optdone,57,11,4.2329210182649595,8.465842036529919,22.766661237870032,22.93601197821873,22.640620994265863,-0.12396694214876036,0.02392344497607668,-0.07509881422924902,0.01449275362318847,0.19367588932806334,-0.037376048817696406
1330.optdone,57,11,4.142668645619967,8.285337291239934,22.854351677852407,22.751063188342524,22.70496039650191,0.4380165289256198,-0.08452950558213712,-0.34387351778656106,0.06636155606407335,-0.07509881422924902,0.01449275362318847
1331.optdone,54,14,4.129975469099763,8.259950938199527,22.66435763661246,22.968144237415615,22.845368163821366,0.11688311688311692,-0.030303030303030276,-0.05590062111801242,0.01449275362318847,-0.05590062111801242,0.01449275362318847
1332.optdone,60,8,3.9783570633474543,7.956714126694909,23.176984880380633,22.959377765500705,22.672802995676022,0.6136363636363636,-0.08181818181818179,-0.10869565217391308,0.01449275362318847,-0.4782608695652173,0.06376811594202914
1333.optdone,58,10,4.080361937318088,8.160723874636176,22.70847140452343,23.080698579680618,22.4919461919434,0.38181818181818183,-0.0658307210031348,0.408695652173913,-0.0704647676161918,-0.7739130434782606,0.13343328335832094
1336.optdone,57,11,4.18772552409663,8.37545104819326,22.242412761717084,22.835742559232177,22.449967764400704,-0.4049586776859504,0.07814992025518352,0.4624505928853755,-0.08924485125858106,-0.07509881422924902,0.01449275362318847
1337.optdone,61,7,3.7746898910100697,7.549379782020139,23.03413375937009,23.036978692175236,22.821784108274663,0.5584415584415585,-0.06408345752608047,0.15527950310559013,-0.017818959372772447,-0.6894409937888197,0.07911617961511053
1338.optdone,58,10,4.054071683672421,8.108143367344843,22.636460524402732,22.887828937011346,22.865921199355178,0.07272727272727286,-0.0125391849529779,0.7043478260869565,-0.12143928035981988,-0.7739130434782606,0.13343328335832094
1339.optdone,58,10,4.215142025460018,8.430284050920037,23.028559273577876,22.70498556093081,23.645576817489683,0.07272727272727286,-0.0125391849529779,-0.4782608695652173,0.08245877061469264,0.408695652173913,-0.0704647676161918
1340.optdone,64,4,3.7206912755180337,7.441382551036067,22.981157335477597,22.908156043736064,22.764735020961933,0.2272727272727273,-0.014204545454545414,-0.4782608695652173,0.029891304347826164,0.26086956521739135,-0.016304347826086918
1341.optdone,60,8,3.792311535594911,7.584623071189822,22.804505240499637,22.67114311568625,22.776553412106047,-0.15909090909090895,0.02121212121212135,-0.10869565217391308,0.01449275362318847,0.26086956521739135,-0.03478260869565197
1342.optdone,55,13,4.450181051415585,8.90036210283117,22.62361375374383,22.832462182729973,22.82361333805471,0.5244755244755245,-0.12396694214876036,-0.591973244147157,0.13992094861660087,0.09030100334448166,-0.021343873517786438
1343.optdone,56,12,4.160085382246825,8.32017076449365,22.434491397551785,22.658289067379023,23.23804898363757,0.48484848484848486,-0.10389610389610393,0.01449275362318847,-0.0031055900621117516,-0.4782608695652173,0.10248447204968958
1344.optdone,57,11,4.039599990858459,8.079199981716918,22.961424483336177,22.885018483981458,22.76953368720667,-0.12396694214876036,0.02392344497607668,0.19367588932806334,-0.037376048817696406,-0.07509881422924902,0.01449275362318847
1346.optdone,58,10,4.274389619422028,8.548779238844055,22.51331349423685,23.33388838357789,23.061344133712375,-0.23636363636363633,0.040752351097178674,0.7043478260869565,-0.12143928035981988,-0.4782608695652173,0.08245877061469264
1347.optdone,58,10,4.111447994340548,8.222895988681096,22.793111842162904,23.12606544982374,22.802948549933554,0.6909090909090909,-0.11912225705329149,-0.4782608695652173,0.08245877061469264,-0.18260869565217397,0.03148425787106457
1348.optdone,57,11,4.202628789346598,8.405257578693195,22.885030566157326,22.738888575436096,22.473834425975813,0.71900826446281,-0.13875598086124397,-0.6126482213438733,0.11823035850495811,-0.07509881422924902,0.01449275362318847
1349.optdone,59,9,4.293322346670171,8.586644693340341,23.073966449664532,22.810761154375705,23.33141839274583,0.6565656565656566,-0.10015408320493058,-0.9710144927536231,0.1481208548268239,0.3429951690821257,-0.052321296978629306
135.optdone,57,11,4.325462920112555,8.65092584022511,22.67922700775786,22.93070194525786,23.296816798851427,0.71900826446281,-0.13875598086124397,-0.6126482213438733,0.11823035850495811,-0.07509881422924902,0.01449275362318847
1350.optdone,57,11,4.026829786965276,8.053659573930553,22.729571112710097,22.761191434036636,22.78634796635342,0.1570247933884299,-0.030303030303030276,-0.07509881422924902,0.01449275362318847,-0.07509881422924902,0.01449275362318847
1351.optdone,58,10,3.9523238947070665,7.904647789414133,22.958007631918726,22.687610627332266,22.7283611409475,-0.23636363636363633,0.040752351097178674,-0.18260869565217397,0.03148425787106457,0.408695652173913,-0.0704647676161918
1352.optdone,56,12,4.170048246332365,8.34009649266473,22.70920096923281,22.72711670217008,22.68242204832835,-0.28787878787878785,0.06168831168831179,0.5072463768115942,-0.10869565217391308,-0.2318840579710144,0.0496894409937888
1353.optdone,57,11,4.173047994869107,8.346095989738213,22.957019608908897,22.844195982571005,22.754846350616106,-0.4049586776859504,0.07814992025518352,-0.07509881422924902,0.01449275362318847,0.4624505928853755,-0.08924485125858106
1354.optdone,61,7,3.930639450689153,7.861278901378306,23.23471974939292,22.83841583807148,22.672864526805593,-0.32467532467532445,0.037257824143070106,-0.6894409937888197,0.07911617961511053,1.0,-0.11475409836065564
1356.optdone,56,12,4.292467066883135,8.58493413376627,22.670761190237606,22.37888297228179,22.544171515617737,-0.030303030303030276,0.00649350649350644,-0.4782608695652173,0.10248447204968958,0.5072463768115942,-0.10869565217391308
1357.optdone,56,12,4.420551794434133,8.841103588868267,22.46352401860091,22.56382837171859,23.24107533129486,0.2272727272727273,-0.04870129870129869,-0.2318840579710144,0.0496894409937888,0.01449275362318847,-0.0031055900621117516
1359.optdone,57,11,4.331013763234153,8.662027526468306,22.407300922732087,22.53215748463318,22.89884749659357,-0.6859504132231402,0.13237639553429037,-0.34387351778656106,0.06636155606407335,1.0,-0.1929824561403508
136.optdone,55,13,4.00483910126767,8.00967820253534,22.923212104563827,22.442351201762335,22.758125397697977,0.04895104895104896,-0.01157024793388417,0.3177257525083612,-0.07509881422924902,-0.36454849498327757,0.0861660079051384
1360.optdone,57,11,4.015588129802868,8.031176259605736,22.947997080640892,22.678465363848776,22.8529105064957,-0.6859504132231402,0.13237639553429037,-0.07509881422924902,0.01449275362318847,0.7312252964426877,-0.14111365369946594
1361.optdone,57,11,4.112170834066719,8.224341668133437,22.966289661194537,22.89884695744182,22.533961237262186,0.71900826446281,-0.13875598086124397,-0.07509881422924902,0.01449275362318847,-0.6126482213438733,0.11823035850495811
1362.optdone,57,11,4.176240973638422,8.352481947276845,22.825607907634517,22.847285111491864,22.620106179492158,0.4380165289256198,-0.08452950558213712,0.19367588932806334,-0.037376048817696406,-0.6126482213438733,0.11823035850495811
1363.optdone,58,10,4.072967917187485,8.14593583437497,22.622484477333117,23.151123785794777,22.941652820030345,0.38181818181818183,-0.0658307210031348,0.11304347826086969,-0.019490254872563728,-0.4782608695652173,0.08245877061469264
1364.optdone,59,9,4.096152271503137,8.192304543006275,23.080420513950756,23.3206656170542,22.426823592796627,-0.3737373737373737,0.057010785824345156,-0.31400966183574863,0.04789977892409736,0.6714975845410629,-0.10243183492999264
1365.optdone,58,10,4.112684382527581,8.225368765055162,22.954583925150644,22.604875761094075,22.446308177810963,-0.23636363636363633,0.040752351097178674,-0.18260869565217397,0.03148425787106457,0.408695652173913,-0.0704647676161918
1366.optdone,58,10,4.0381187524357856,8.076237504871571,22.858328066854853,23.249929328349957,23.233845521343554,0.07272727272727286,-0.0125391849529779,-0.4782608695652173,0.08245877061469264,0.408695652173913,-0.0704647676161918
1367.optdone,54,14,4.299443399749852,8.598886799499704,22.52005156098307,22.654641655208497,23.147581954384545,0.3376623376623378,-0.08754208754208759,0.15527950310559013,-0.040257648953301084,-0.4782608695652173,0.12399355877616758
1368.optdone,57,11,4.169071023569297,8.338142047138595,22.426366662271235,22.383417005364866,22.55189476425619,-0.12396694214876036,0.02392344497607668,-0.07509881422924902,0.01449275362318847,0.19367588932806334,-0.037376048817696406
1369.optdone,56,12,4.050718775485715,8.10143755097143,22.555429668429255,22.64580038797277,22.970810955666632,-0.030303030303030276,0.00649350649350644,0.26086956521739135,-0.05590062111801242,-0.2318840579710144,0.0496894409937888
1370.optdone,60,8,3.825262897626283,7.650525795252566,22.613491190625602,22.77560114226608,22.7941660392309,-0.5454545454545454,0.07272727272727286,0.26086956521739135,-0.03478260869565197,0.26086956521739135,-0.03478260869565197
1372.optdone,56,12,4.086247305731846,8.172494611463692,22.92518134507781,22.5323128233668,22.78013956002054,0.48484848484848486,-0.10389610389610393,-0.2318840579710144,0.0496894409937888,-0.2318840579710144,0.0496894409937888
1373.optdone,56,12,4.067727499672692,8.135454999345384,22.709031977269124,22.749434396146395,23.074522854911805,-0.5454545454545454,0.11688311688311692,0.26086956521739135,-0.05590062111801242,0.26086956521739135,-0.05590062111801242
1374.optdone,59,9,3.894594484762154,7.789188969524308,23.096819046941338,22.6315128006039,22.555811610601314,-0.3737373737373737,0.057010785824345156,0.3429951690821257,-0.052321296978629306,0.01449275362318847,-0.002210759027265974
1375.optdone,60,8,4.041703510216168,8.083407020432336,22.941853574744293,22.984904630327627,23.079020291704747,0.6136363636363636,-0.08181818181818179,-1.2173913043478262,0.16231884057971024,0.6304347826086957,-0.08405797101449264
1377.optdone,59,9,4.043701252208379,8.087402504416758,23.009459595452302,23.02911099872957,22.49577567649175,0.6565656565656566,-0.10015408320493058,-0.31400966183574863,0.04789977892409736,-0.31400966183574863,0.04789977892409736
1378.optdone,58,10,4.008366094256349,8.016732188512698,22.682095005773242,22.545367968315425,22.480904406729955,0.38181818181818183,-0.0658307210031348,0.11304347826086969,-0.019490254872563728,-0.4782608695652173,0.08245877061469264
1379.optdone,58,10,4.087110687844507,8.174221375689013,22.745848185243645,22.729098080999492,23.07767083855455,0.6909090909090909,-0.11912225705329149,-0.18260869565217397,0.03148425787106457,-0.4782608695652173,0.08245877061469264
138.optdone,57,11,3.9928484642867947,7.9856969285735895,22.704069098436605,22.504348075865185,22.603733791107878,-0.12396694214876036,0.02392344497607668,-0.07509881422924902,0.01449275362318847,0.19367588932806334,-0.037376048817696406
1380.optdone,59,9,3.8229522992526834,7.645904598505367,22.83725286744828,22.68824539534777,22.905526946284077,0.31313131313131315,-0.047765793528505185,-1.2995169082125604,0.19823139277818724,1.0,-0.15254237288135597
1381.optdone,59,9,4.141135045171846,8.282270090343692,22.671544387316064,22.66175623843643,22.970346076796897,-0.030303030303030276,0.0046224961479199855,0.01449275362318847,-0.002210759027265974,0.01449275362318847,-0.002210759027265974
1382.optdone,60,8,3.9010731567259382,7.8021463134518765,22.792035341218167,22.514833776751058,22.718677780046644,0.2272727272727273,-0.030303030303030276,-0.4782608695652173,0.06376811594202914,0.26086956521739135,-0.03478260869565197
1383.optdone,58,10,3.949455602410212,7.898911204820424,22.959763326445067,23.043272701096324,22.771219482320774,-0.5454545454545454,0.09404388714733558,0.408695652173913,-0.0704647676161918,0.11304347826086969,-0.019490254872563728
1384.optdone,59,9,4.00495421424494,8.00990842848988,22.781175512239617,22.79411509049041,23.168251888933625,0.31313131313131315,-0.047765793528505185,-0.31400966183574863,0.04789977892409736,0.01449275362318847,-0.002210759027265974
1385.optdone,57,11,3.8019766663912242,7.6039533327824484,22.985508608401396,22.967237114022332,22.717476451834468,0.4380165289256198,-0.08452950558213712,-0.07509881422924902,0.01449275362318847,-0.34387351778656106,0.06636155606407335
1386.optdone,58,10,4.102217203825488,8.204434407650975,22.507826229995253,23.199944164702035,22.856624977628176,-0.23636363636363633,0.040752351097178674,-0.18260869565217397,0.03148425787106457,0.408695652173913,-0.0704647676161918
1387.optdone,55,13,4.472890166417616,8.945780332835232,23.13075896138236,22.862736126176888,22.57130813200675,-0.18881118881118875,0.044628099173553815,0.3177257525083612,-0.07509881422924902,-0.1371237458193979,0.032411067193675924
1388.optdone,60,8,3.8383187720628573,7.676637544125715,22.959168872001673,22.606812758914515,23.240620163842785,-0.15909090909090895,0.02121212121212135,-0.4782608695652173,0.06376811594202914,0.6304347826086957,-0.08405797101449264
1389.optdone,56,12,4.1787538031692995,8.357507606338599,23.06155525155536,23.022431093843323,22.990987626146616,-0.28787878787878785,0.06168831168831179,0.26086956521739135,-0.05590062111801242,0.01449275362318847,-0.0031055900621117516
139.optdone,59,9,3.8719216219042525,7.743843243808505,22.85292668013858,22.81793600257631,22.90765871306242,-0.3737373737373737,0.057010785824345156,0.01449275362318847,-0.002210759027265974,0.3429951690821257,-0.052321296978629306
1390.optdone,59,9,3.958472157654196,7.916944315308392,22.89163282584617,22.27396049524811,22.551048489094597,-0.7171717171717171,0.10939907550077044,-0.31400966183574863,0.04789977892409736,1.0,-0.15254237288135597
